ROUTE,INCIDENT,VISIBILITY,Clear,Fog,Rain,Thunderstorms,LOCAL_TIME_HOUR,LOCAL_TIME_MINUTE,WEEK_DAY,LOCAL_MONTH,LOCAL_DAY,WIND_DIRECTION,PRECIP_AMOUNT_BINARY,TEMP,DEW_POINT_TEMP,HUMIDEX,RELATIVE_HUMIDITY,STATION_PRESSURE,WIND_SPEED,DELAY_LOG1P
98.0,2.0,4.0,1.0,0.0,0.0,0.0,5.0,7.0,1.0,5.0,2.0,23.0,0.0,5.9,2.3,4.590134129019276,85.0,98.66,26.0,3.1354942159291497
82.0,2.0,4.0,1.0,0.0,0.0,0.0,5.0,35.0,1.0,5.0,2.0,23.0,0.0,5.9,1.8,4.590134129019276,84.0,98.66,18.0,2.3978952727983707
8.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,54.0,1.0,5.0,2.0,23.0,0.0,5.9,1.8,4.590134129019276,84.0,98.66,18.0,3.4011973816621555
63.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,56.0,1.0,5.0,2.0,23.0,0.0,5.9,1.8,4.590134129019276,84.0,98.66,18.0,2.4849066497880004
29.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,5.0,2.0,23.0,0.0,5.9,1.8,4.590134129019276,84.0,98.66,18.0,1.791759469228055
50.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,16.0,1.0,5.0,2.0,23.0,0.0,5.9,1.8,4.590134129019276,84.0,98.66,18.0,2.3978952727983707
29.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,33.0,1.0,5.0,2.0,24.0,0.0,5.9,1.8,4.590134129019276,81.0,98.66,21.0,1.791759469228055
129.0,3.0,4.0,1.0,0.0,0.0,0.0,6.0,37.0,1.0,5.0,2.0,24.0,0.0,5.9,1.8,4.590134129019276,81.0,98.66,21.0,0.0
36.0,1.0,4.0,1.0,0.0,0.0,0.0,6.0,39.0,1.0,5.0,2.0,24.0,0.0,5.9,1.8,4.590134129019276,81.0,98.66,21.0,2.8903717578961645
106.0,1.0,4.0,1.0,0.0,0.0,0.0,6.0,40.0,1.0,5.0,2.0,24.0,0.0,5.9,1.8,4.590134129019276,81.0,98.66,21.0,2.0794415416798357
29.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,41.0,1.0,5.0,2.0,24.0,0.0,5.9,1.8,4.590134129019276,81.0,98.66,21.0,1.9459101490553132
88.0,3.0,4.0,1.0,0.0,0.0,0.0,6.0,58.0,1.0,5.0,2.0,24.0,0.0,5.9,1.8,4.590134129019276,81.0,98.66,21.0,2.833213344056216
191.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,58.0,1.0,5.0,2.0,24.0,0.0,5.9,1.8,4.590134129019276,81.0,98.66,21.0,2.3978952727983707
76.0,2.0,4.0,1.0,0.0,0.0,0.0,6.0,59.0,1.0,5.0,2.0,24.0,0.0,5.9,1.8,4.590134129019276,81.0,98.66,21.0,3.044522437723423
34.0,4.0,4.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,5.0,2.0,24.0,0.0,5.9,1.8,4.590134129019276,81.0,98.66,21.0,2.197224577336219
78.0,3.0,4.0,1.0,0.0,0.0,0.0,7.0,13.0,1.0,5.0,2.0,24.0,0.0,5.9,1.8,4.590134129019276,81.0,98.66,21.0,0.0
208.0,4.0,4.0,1.0,0.0,0.0,0.0,7.0,30.0,1.0,5.0,2.0,23.0,0.0,5.9,1.2,4.590134129019276,76.0,98.66,18.0,1.9459101490553132
40.0,4.0,4.0,1.0,0.0,0.0,0.0,7.0,35.0,1.0,5.0,2.0,23.0,0.0,5.9,1.2,4.590134129019276,76.0,98.66,18.0,2.3978952727983707
45.0,4.0,4.0,1.0,0.0,0.0,0.0,7.0,36.0,1.0,5.0,2.0,23.0,0.0,5.9,1.2,4.590134129019276,76.0,98.66,18.0,2.3025850929940455
29.0,3.0,4.0,1.0,0.0,0.0,0.0,7.0,39.0,1.0,5.0,2.0,23.0,0.0,5.9,1.2,4.590134129019276,76.0,98.66,18.0,1.9459101490553132
29.0,3.0,4.0,1.0,0.0,0.0,0.0,7.0,50.0,1.0,5.0,2.0,23.0,0.0,5.9,1.2,4.590134129019276,76.0,98.66,18.0,1.791759469228055
112.0,3.0,4.0,1.0,0.0,0.0,0.0,7.0,50.0,1.0,5.0,2.0,23.0,0.0,5.9,1.2,4.590134129019276,76.0,98.66,18.0,3.1780538303479453
78.0,3.0,4.0,1.0,0.0,0.0,0.0,7.0,55.0,1.0,5.0,2.0,23.0,0.0,5.9,1.2,4.590134129019276,76.0,98.66,18.0,2.9444389791664403
119.0,1.0,4.0,1.0,0.0,0.0,0.0,7.0,56.0,1.0,5.0,2.0,23.0,0.0,5.9,1.2,4.590134129019276,76.0,98.66,18.0,2.833213344056216
2.0,4.0,4.0,1.0,0.0,0.0,0.0,7.0,59.0,1.0,5.0,2.0,23.0,0.0,5.9,1.2,4.590134129019276,76.0,98.66,18.0,2.3978952727983707
40.0,4.0,4.0,1.0,0.0,0.0,0.0,8.0,4.0,1.0,5.0,2.0,23.0,0.0,5.9,1.2,4.590134129019276,76.0,98.66,18.0,3.044522437723423
99.0,2.0,4.0,1.0,0.0,0.0,0.0,8.0,8.0,1.0,5.0,2.0,23.0,0.0,5.9,1.2,4.590134129019276,76.0,98.66,18.0,2.8903717578961645
64.0,3.0,4.0,1.0,0.0,0.0,0.0,8.0,33.0,1.0,5.0,2.0,21.0,0.0,6.0,2.2,4.590134129019276,76.0,98.66,17.0,2.995732273553991
194.0,1.0,4.0,1.0,0.0,0.0,0.0,9.0,14.0,1.0,5.0,2.0,21.0,0.0,6.0,2.2,4.590134129019276,76.0,98.66,17.0,2.3978952727983707
86.0,1.0,4.0,1.0,0.0,0.0,0.0,9.0,20.0,1.0,5.0,2.0,21.0,0.0,6.0,2.2,4.590134129019276,76.0,98.66,17.0,3.044522437723423
88.0,3.0,4.0,1.0,0.0,0.0,0.0,9.0,27.0,1.0,5.0,2.0,21.0,0.0,6.0,2.2,4.590134129019276,76.0,98.66,17.0,2.833213344056216
7.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,38.0,1.0,5.0,2.0,19.0,0.0,5.9,2.5,4.590134129019276,79.0,98.66,18.0,2.833213344056216
208.0,2.0,4.0,1.0,0.0,0.0,0.0,9.0,54.0,1.0,5.0,2.0,19.0,0.0,5.9,2.5,4.590134129019276,79.0,98.66,18.0,0.0
52.0,2.0,4.0,1.0,0.0,0.0,0.0,9.0,56.0,1.0,5.0,2.0,19.0,0.0,5.9,2.5,4.590134129019276,79.0,98.66,18.0,2.772588722239781
103.0,3.0,4.0,1.0,0.0,0.0,0.0,10.0,7.0,1.0,5.0,2.0,19.0,0.0,5.9,2.5,4.590134129019276,79.0,98.66,18.0,3.2188758248682006
82.0,4.0,4.0,1.0,0.0,0.0,0.0,10.0,31.0,1.0,5.0,2.0,20.0,0.0,6.0,2.8,4.595772583376894,80.0,98.66,21.0,2.3978952727983707
123.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0,38.0,1.0,5.0,2.0,20.0,0.0,6.0,2.8,4.595772583376894,80.0,98.66,21.0,2.772588722239781
127.0,3.0,4.0,1.0,0.0,0.0,0.0,10.0,42.0,1.0,5.0,2.0,20.0,0.0,6.0,2.8,4.595772583376894,80.0,98.66,21.0,3.044522437723423
29.0,4.0,4.0,1.0,0.0,0.0,0.0,10.0,50.0,1.0,5.0,2.0,20.0,0.0,6.0,2.8,4.595772583376894,80.0,98.66,21.0,1.791759469228055
102.0,4.0,4.0,1.0,0.0,0.0,0.0,10.0,59.0,1.0,5.0,2.0,20.0,0.0,6.0,2.8,4.595772583376894,80.0,98.66,21.0,2.833213344056216
25.0,4.0,4.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,5.0,2.0,20.0,0.0,6.0,2.8,4.595772583376894,80.0,98.66,21.0,2.5649493574615367
55.0,0.0,4.0,1.0,0.0,0.0,0.0,11.0,47.0,1.0,5.0,2.0,18.0,0.0,6.8,3.3,5.545811672915308,78.0,98.66,17.0,2.3025850929940455
2.0,4.0,4.0,1.0,0.0,0.0,0.0,11.0,50.0,1.0,5.0,2.0,18.0,0.0,6.8,3.3,5.545811672915308,78.0,98.66,17.0,2.3978952727983707
34.0,4.0,4.0,1.0,0.0,0.0,0.0,11.0,55.0,1.0,5.0,2.0,18.0,0.0,6.8,3.3,5.545811672915308,78.0,98.66,17.0,2.3978952727983707
94.0,4.0,4.0,1.0,0.0,0.0,0.0,11.0,55.0,1.0,5.0,2.0,18.0,0.0,6.8,3.3,5.545811672915308,78.0,98.66,17.0,3.4339872044851463
46.0,0.0,4.0,1.0,0.0,0.0,0.0,11.0,59.0,1.0,5.0,2.0,18.0,0.0,6.8,3.3,5.545811672915308,78.0,98.66,17.0,2.70805020110221
81.0,4.0,4.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,5.0,2.0,18.0,0.0,6.8,3.3,5.545811672915308,78.0,98.66,17.0,2.3978952727983707
46.0,4.0,4.0,1.0,0.0,0.0,0.0,12.0,2.0,1.0,5.0,2.0,18.0,0.0,6.8,3.3,5.545811672915308,78.0,98.66,17.0,3.044522437723423
12.0,0.0,4.0,1.0,0.0,0.0,0.0,12.0,11.0,1.0,5.0,2.0,18.0,0.0,6.8,3.3,5.545811672915308,78.0,98.66,17.0,2.70805020110221
106.0,1.0,4.0,1.0,0.0,0.0,0.0,12.0,23.0,1.0,5.0,2.0,18.0,0.0,6.8,3.3,5.545811672915308,78.0,98.66,17.0,2.3025850929940455
211.0,1.0,4.0,1.0,0.0,0.0,0.0,12.0,42.0,1.0,5.0,2.0,19.0,0.0,6.2,3.3,4.945811672915308,82.0,98.66,9.0,2.197224577336219
45.0,1.0,4.0,1.0,0.0,0.0,0.0,12.0,57.0,1.0,5.0,2.0,19.0,0.0,6.2,3.3,4.945811672915308,82.0,98.66,9.0,3.044522437723423
78.0,4.0,4.0,1.0,0.0,0.0,0.0,13.0,6.0,1.0,5.0,2.0,19.0,0.0,6.2,3.3,4.945811672915308,82.0,98.66,9.0,3.044522437723423
27.0,4.0,4.0,0.0,0.0,1.0,0.0,13.0,40.0,1.0,5.0,2.0,19.0,0.0,5.9,4.2,4.9282018187389705,89.0,98.66,15.0,2.197224577336219
87.0,4.0,4.0,0.0,0.0,1.0,0.0,13.0,44.0,1.0,5.0,2.0,19.0,0.0,5.9,4.2,4.9282018187389705,89.0,98.66,15.0,2.3978952727983707
34.0,2.0,4.0,0.0,0.0,1.0,0.0,13.0,48.0,1.0,5.0,2.0,19.0,0.0,5.9,4.2,4.9282018187389705,89.0,98.66,15.0,2.3978952727983707
101.0,3.0,4.0,0.0,0.0,1.0,0.0,13.0,50.0,1.0,5.0,2.0,19.0,0.0,5.9,4.2,4.9282018187389705,89.0,98.66,15.0,3.1354942159291497
45.0,4.0,4.0,0.0,0.0,1.0,0.0,13.0,50.0,1.0,5.0,2.0,19.0,0.0,5.9,4.2,4.9282018187389705,89.0,98.66,15.0,3.044522437723423
197.0,4.0,4.0,0.0,0.0,1.0,0.0,14.0,8.0,1.0,5.0,2.0,19.0,0.0,5.9,4.2,4.9282018187389705,89.0,98.66,15.0,2.197224577336219
41.0,1.0,4.0,0.0,0.0,1.0,0.0,14.0,10.0,1.0,5.0,2.0,19.0,0.0,5.9,4.2,4.9282018187389705,89.0,98.66,15.0,3.1354942159291497
201.0,4.0,4.0,0.0,0.0,1.0,0.0,14.0,11.0,1.0,5.0,2.0,19.0,0.0,5.9,4.2,4.9282018187389705,89.0,98.66,15.0,2.4849066497880004
201.0,4.0,4.0,0.0,0.0,1.0,0.0,14.0,15.0,1.0,5.0,2.0,19.0,0.0,5.9,4.2,4.9282018187389705,89.0,98.66,15.0,0.0
210.0,2.0,4.0,0.0,0.0,1.0,0.0,14.0,15.0,1.0,5.0,2.0,19.0,0.0,5.9,4.2,4.9282018187389705,89.0,98.66,15.0,2.4849066497880004
28.0,4.0,4.0,0.0,0.0,1.0,0.0,14.0,16.0,1.0,5.0,2.0,19.0,0.0,5.9,4.2,4.9282018187389705,89.0,98.66,15.0,2.197224577336219
45.0,1.0,4.0,0.0,0.0,1.0,0.0,14.0,16.0,1.0,5.0,2.0,19.0,0.0,5.9,4.2,4.9282018187389705,89.0,98.66,15.0,1.791759469228055
190.0,4.0,4.0,0.0,0.0,1.0,0.0,14.0,36.0,1.0,5.0,2.0,19.0,1.0,5.9,4.2,4.62820181873897,91.0,98.66,11.0,2.3025850929940455
40.0,3.0,4.0,0.0,0.0,1.0,0.0,15.0,9.0,1.0,5.0,2.0,19.0,1.0,5.9,4.2,4.62820181873897,91.0,98.66,11.0,3.2188758248682006
74.0,0.0,4.0,0.0,0.0,1.0,0.0,15.0,19.0,1.0,5.0,2.0,19.0,1.0,5.9,4.2,4.62820181873897,91.0,98.66,11.0,3.044522437723423
25.0,2.0,4.0,0.0,0.0,1.0,0.0,15.0,30.0,1.0,5.0,2.0,19.0,1.0,5.9,4.3,4.590134129019276,92.0,98.66,11.0,2.5649493574615367
48.0,2.0,4.0,0.0,0.0,1.0,0.0,15.0,30.0,1.0,5.0,2.0,19.0,1.0,5.9,4.3,4.590134129019276,92.0,98.66,11.0,3.4339872044851463
31.0,4.0,4.0,0.0,0.0,1.0,0.0,15.0,33.0,1.0,5.0,2.0,19.0,1.0,5.9,4.3,4.590134129019276,92.0,98.66,11.0,2.6390573296152584
25.0,4.0,4.0,0.0,0.0,1.0,0.0,15.0,35.0,1.0,5.0,2.0,19.0,1.0,5.9,4.3,4.590134129019276,92.0,98.66,11.0,2.3978952727983707
201.0,3.0,4.0,0.0,0.0,1.0,0.0,15.0,53.0,1.0,5.0,2.0,19.0,1.0,5.9,4.3,4.590134129019276,92.0,98.66,11.0,2.4849066497880004
60.0,3.0,4.0,0.0,0.0,1.0,0.0,15.0,59.0,1.0,5.0,2.0,19.0,1.0,5.9,4.3,4.590134129019276,92.0,98.66,11.0,2.5649493574615367
94.0,4.0,4.0,0.0,0.0,1.0,0.0,16.0,3.0,1.0,5.0,2.0,19.0,1.0,5.9,4.3,4.590134129019276,92.0,98.66,11.0,2.197224577336219
29.0,3.0,4.0,0.0,0.0,1.0,0.0,16.0,13.0,1.0,5.0,2.0,19.0,1.0,5.9,4.3,4.590134129019276,92.0,98.66,11.0,1.9459101490553132
15.0,4.0,4.0,0.0,0.0,1.0,0.0,16.0,15.0,1.0,5.0,2.0,19.0,1.0,5.9,4.3,4.590134129019276,92.0,98.66,11.0,2.772588722239781
12.0,4.0,4.0,0.0,0.0,1.0,0.0,16.0,19.0,1.0,5.0,2.0,19.0,1.0,5.9,4.3,4.590134129019276,92.0,98.66,11.0,2.197224577336219
2.0,3.0,4.0,0.0,0.0,1.0,0.0,16.0,25.0,1.0,5.0,2.0,19.0,1.0,5.9,4.3,4.590134129019276,92.0,98.66,11.0,2.3978952727983707
195.0,4.0,4.0,0.0,0.0,1.0,0.0,16.0,26.0,1.0,5.0,2.0,19.0,1.0,5.9,4.3,4.590134129019276,92.0,98.66,11.0,2.3025850929940455
45.0,2.0,4.0,0.0,0.0,1.0,0.0,16.0,30.0,1.0,5.0,2.0,19.0,1.0,5.9,4.3,4.590134129019276,92.0,98.66,11.0,3.9702919135521215
111.0,0.0,4.0,0.0,0.0,1.0,0.0,16.0,32.0,1.0,5.0,2.0,19.0,1.0,5.9,4.6,4.590134129019276,95.0,98.66,11.0,0.0
55.0,4.0,4.0,0.0,0.0,1.0,0.0,16.0,35.0,1.0,5.0,2.0,19.0,1.0,5.9,4.6,4.590134129019276,95.0,98.66,11.0,0.0
36.0,2.0,4.0,0.0,0.0,1.0,0.0,16.0,53.0,1.0,5.0,2.0,19.0,1.0,5.9,4.6,4.590134129019276,95.0,98.66,11.0,0.0
28.0,4.0,4.0,0.0,0.0,1.0,0.0,17.0,2.0,1.0,5.0,2.0,19.0,1.0,5.9,4.6,4.590134129019276,95.0,98.66,11.0,1.9459101490553132
64.0,4.0,4.0,0.0,0.0,1.0,0.0,17.0,3.0,1.0,5.0,2.0,19.0,1.0,5.9,4.6,4.590134129019276,95.0,98.66,11.0,3.1780538303479453
57.0,3.0,4.0,0.0,0.0,1.0,0.0,17.0,6.0,1.0,5.0,2.0,19.0,1.0,5.9,4.6,4.590134129019276,95.0,98.66,11.0,2.3978952727983707
198.0,2.0,4.0,0.0,0.0,1.0,0.0,17.0,17.0,1.0,5.0,2.0,19.0,1.0,5.9,4.6,4.590134129019276,95.0,98.66,11.0,0.0
28.0,2.0,4.0,0.0,0.0,1.0,0.0,17.0,17.0,1.0,5.0,2.0,19.0,1.0,5.9,4.6,4.590134129019276,95.0,98.66,11.0,0.0
202.0,2.0,4.0,0.0,0.0,1.0,0.0,17.0,18.0,1.0,5.0,2.0,19.0,1.0,5.9,4.6,4.590134129019276,95.0,98.66,11.0,0.0
46.0,3.0,4.0,0.0,0.0,1.0,0.0,17.0,19.0,1.0,5.0,2.0,19.0,1.0,5.9,4.6,4.590134129019276,95.0,98.66,11.0,2.197224577336219
45.0,0.0,4.0,0.0,0.0,1.0,0.0,17.0,20.0,1.0,5.0,2.0,19.0,1.0,5.9,4.6,4.590134129019276,95.0,98.66,11.0,4.820281565605037
81.0,4.0,4.0,0.0,0.0,1.0,0.0,17.0,22.0,1.0,5.0,2.0,19.0,1.0,5.9,4.6,4.590134129019276,95.0,98.66,11.0,2.3025850929940455
29.0,3.0,4.0,0.0,0.0,1.0,0.0,17.0,28.0,1.0,5.0,2.0,19.0,1.0,5.9,4.6,4.590134129019276,95.0,98.66,11.0,1.9459101490553132
127.0,2.0,3.0,0.0,0.0,1.0,0.0,17.0,38.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,2.9444389791664403
65.0,2.0,3.0,0.0,0.0,1.0,0.0,17.0,38.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,3.2188758248682006
37.0,4.0,3.0,0.0,0.0,1.0,0.0,17.0,40.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,2.3978952727983707
131.0,2.0,3.0,0.0,0.0,1.0,0.0,17.0,43.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,2.772588722239781
11.0,4.0,3.0,0.0,0.0,1.0,0.0,17.0,45.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,2.3978952727983707
88.0,4.0,3.0,0.0,0.0,1.0,0.0,18.0,1.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,3.044522437723423
81.0,1.0,3.0,0.0,0.0,1.0,0.0,18.0,14.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,2.3978952727983707
205.0,4.0,3.0,0.0,0.0,1.0,0.0,18.0,15.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,2.5649493574615367
87.0,4.0,3.0,0.0,0.0,1.0,0.0,18.0,20.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,2.3025850929940455
201.0,1.0,3.0,0.0,0.0,1.0,0.0,18.0,20.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,2.4849066497880004
199.0,1.0,3.0,0.0,0.0,1.0,0.0,18.0,22.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,2.5649493574615367
94.0,2.0,3.0,0.0,0.0,1.0,0.0,18.0,25.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,3.044522437723423
36.0,4.0,3.0,0.0,0.0,1.0,0.0,18.0,29.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,1.791759469228055
72.0,3.0,3.0,0.0,0.0,1.0,0.0,18.0,30.0,1.0,5.0,2.0,22.0,1.0,5.9,4.7,4.792175765019227,94.0,98.7,15.0,3.4339872044851463
94.0,4.0,4.0,0.0,0.0,1.0,0.0,19.0,8.0,1.0,5.0,2.0,27.0,1.0,5.9,3.5,4.590134129019276,89.0,98.76,15.0,2.197224577336219
216.0,4.0,4.0,0.0,0.0,1.0,0.0,19.0,14.0,1.0,5.0,2.0,27.0,1.0,5.9,3.5,4.590134129019276,89.0,98.76,15.0,0.0
36.0,4.0,4.0,0.0,0.0,1.0,0.0,19.0,15.0,1.0,5.0,2.0,27.0,1.0,5.9,3.5,4.590134129019276,89.0,98.76,15.0,2.3978952727983707
191.0,4.0,3.0,0.0,0.0,1.0,0.0,19.0,49.0,1.0,5.0,2.0,25.0,1.0,5.9,3.7,4.590134129019276,91.0,98.81,17.0,2.3978952727983707
116.0,3.0,3.0,0.0,0.0,1.0,0.0,20.0,3.0,1.0,5.0,2.0,25.0,1.0,5.9,3.7,4.590134129019276,91.0,98.81,17.0,3.4339872044851463
216.0,3.0,3.0,0.0,0.0,1.0,0.0,20.0,12.0,1.0,5.0,2.0,25.0,1.0,5.9,3.7,4.590134129019276,91.0,98.81,17.0,0.0
78.0,1.0,3.0,0.0,0.0,1.0,0.0,20.0,20.0,1.0,5.0,2.0,25.0,1.0,5.9,3.7,4.590134129019276,91.0,98.81,17.0,2.3978952727983707
2.0,1.0,4.0,0.0,0.0,1.0,0.0,21.0,0.0,1.0,5.0,2.0,27.0,1.0,5.9,3.1,4.590134129019276,90.0,98.86,13.0,2.3978952727983707
79.0,3.0,4.0,0.0,0.0,1.0,0.0,21.0,27.0,1.0,5.0,2.0,27.0,1.0,5.9,3.1,4.590134129019276,90.0,98.86,13.0,2.5649493574615367
9.0,4.0,4.0,0.0,0.0,1.0,0.0,21.0,41.0,1.0,5.0,2.0,30.0,1.0,5.9,2.5,4.590134129019276,88.0,98.86,18.0,3.2188758248682006
78.0,3.0,4.0,0.0,0.0,1.0,0.0,21.0,46.0,1.0,5.0,2.0,30.0,1.0,5.9,2.5,4.590134129019276,88.0,98.86,18.0,2.3978952727983707
45.0,3.0,4.0,0.0,0.0,1.0,0.0,22.0,3.0,1.0,5.0,2.0,30.0,1.0,5.9,2.5,4.590134129019276,88.0,98.86,18.0,2.772588722239781
2.0,3.0,4.0,0.0,0.0,1.0,0.0,22.0,30.0,1.0,5.0,2.0,30.0,1.0,5.9,2.5,4.590134129019276,88.0,98.86,18.0,2.3978952727983707
94.0,4.0,4.0,0.0,0.0,1.0,0.0,23.0,4.0,1.0,5.0,2.0,31.0,1.0,5.9,2.2,4.590134129019276,89.0,98.86,22.0,2.3978952727983707
88.0,4.0,4.0,0.0,0.0,1.0,0.0,23.0,9.0,1.0,5.0,2.0,31.0,1.0,5.9,2.2,4.590134129019276,89.0,98.86,22.0,2.3978952727983707
69.0,1.0,4.0,0.0,0.0,1.0,0.0,23.0,9.0,1.0,5.0,2.0,31.0,1.0,5.9,2.2,4.590134129019276,89.0,98.86,22.0,2.3978952727983707
22.0,0.0,4.0,0.0,0.0,1.0,0.0,23.0,10.0,1.0,5.0,2.0,31.0,1.0,5.9,2.2,4.590134129019276,89.0,98.86,22.0,4.143134726391533
106.0,4.0,4.0,0.0,0.0,1.0,0.0,23.0,19.0,1.0,5.0,2.0,31.0,1.0,5.9,2.2,4.590134129019276,89.0,98.86,22.0,2.3025850929940455
31.0,4.0,4.0,0.0,0.0,1.0,0.0,23.0,32.0,1.0,5.0,3.0,29.0,1.0,5.9,2.2,4.590134129019276,92.0,98.85,15.0,2.0794415416798357
94.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,2.0,18.0,0.0,6.0,4.3,5.060583897319445,89.0,98.66,21.0,2.3978952727983707
25.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,20.0,1.0,5.0,2.0,18.0,0.0,5.9,4.6,5.058965968880826,91.0,98.66,22.0,3.4339872044851463
68.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,7.0,2.0,5.0,3.0,29.0,1.0,5.9,2.6,4.590134129019276,94.0,98.81,13.0,0.0
68.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,13.0,2.0,5.0,3.0,29.0,1.0,5.9,2.6,4.590134129019276,94.0,98.81,13.0,0.0
45.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,38.0,2.0,5.0,3.0,26.0,0.0,5.9,3.0,4.590134129019276,94.0,98.8,5.0,3.4339872044851463
29.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,42.0,2.0,5.0,3.0,26.0,0.0,5.9,3.0,4.590134129019276,94.0,98.8,5.0,1.9459101490553132
161.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,5.0,3.0,26.0,0.0,5.9,3.0,4.590134129019276,94.0,98.8,5.0,3.4339872044851463
141.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,10.0,2.0,5.0,3.0,26.0,0.0,5.9,3.0,4.590134129019276,94.0,98.8,5.0,2.8903717578961645
163.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,11.0,2.0,5.0,3.0,26.0,0.0,5.9,3.0,4.590134129019276,94.0,98.8,5.0,3.4339872044851463
149.0,2.0,4.0,0.0,0.0,1.0,0.0,3.0,21.0,2.0,5.0,3.0,26.0,0.0,5.9,3.0,4.590134129019276,94.0,98.8,5.0,3.4339872044851463
149.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,34.0,2.0,5.0,3.0,31.0,1.0,5.9,3.7,4.590134129019276,95.0,98.82,13.0,0.0
163.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,54.0,2.0,5.0,3.0,31.0,1.0,5.9,3.7,4.590134129019276,95.0,98.82,13.0,0.0
81.0,4.0,4.0,0.0,0.0,1.0,0.0,5.0,31.0,2.0,5.0,3.0,33.0,1.0,5.9,3.7,4.590134129019276,90.0,98.93,13.0,2.70805020110221
106.0,4.0,4.0,0.0,0.0,1.0,0.0,5.0,34.0,2.0,5.0,3.0,33.0,1.0,5.9,3.7,4.590134129019276,90.0,98.93,13.0,1.9459101490553132
38.0,4.0,4.0,0.0,0.0,1.0,0.0,5.0,38.0,2.0,5.0,3.0,33.0,1.0,5.9,3.7,4.590134129019276,90.0,98.93,13.0,3.044522437723423
126.0,4.0,4.0,0.0,0.0,1.0,0.0,5.0,39.0,2.0,5.0,3.0,33.0,1.0,5.9,3.7,4.590134129019276,90.0,98.93,13.0,3.044522437723423
213.0,4.0,4.0,0.0,0.0,1.0,0.0,5.0,40.0,2.0,5.0,3.0,33.0,1.0,5.9,3.7,4.590134129019276,90.0,98.93,13.0,2.772588722239781
10.0,3.0,4.0,0.0,0.0,1.0,0.0,5.0,45.0,2.0,5.0,3.0,33.0,1.0,5.9,3.7,4.590134129019276,90.0,98.93,13.0,0.0
141.0,3.0,4.0,0.0,0.0,1.0,0.0,5.0,51.0,2.0,5.0,3.0,33.0,1.0,5.9,3.7,4.590134129019276,90.0,98.93,13.0,0.0
77.0,4.0,4.0,0.0,0.0,1.0,0.0,5.0,56.0,2.0,5.0,3.0,33.0,1.0,5.9,3.7,4.590134129019276,90.0,98.93,13.0,2.5649493574615367
37.0,4.0,4.0,0.0,0.0,1.0,0.0,6.0,15.0,2.0,5.0,3.0,33.0,1.0,5.9,3.7,4.590134129019276,90.0,98.93,13.0,1.9459101490553132
29.0,4.0,4.0,0.0,0.0,1.0,0.0,6.0,18.0,2.0,5.0,3.0,33.0,1.0,5.9,3.7,4.590134129019276,90.0,98.93,13.0,1.791759469228055
